OBJECTID,ID,NAME,CITY,STATE,ZIP,ZIPP4,COUNTY,FIPS,CONTDATE,CONTHOW,GEODATE,NAICSDESCR,GEOLINKID,X,Y,SUBTYPE,DENOM,MEMBERS,LOC_TYPE,PROT,CATH
28460,10761546,BEECHWOLD CHRISTIAN CHURCH,COLUMBUS,OH,43214,1740,FRANKLIN,39049,2009-05-07T00:00:00.000Z,ALT REF,2009-05-07T00:00:00.000Z,CHURCHES,28517066,-83.0117601,40.0627525,CHRISTIAN,CHRISTIAN,NOT AVAILABLE,NOT AVAILABLE,Y,N
28466,10761043,ADVENT UNITED CHURCH OF CHRIST,COLUMBUS,OH,43219,1512,FRANKLIN,39049,2009-05-08T00:00:00.000Z,ALT REF,2009-05-08T00:00:00.000Z,CHURCHES,28521060,-82.9298049,40.0180415,CHRISTIAN,UCC,668,NOT AVAILABLE,Y,N
28477,10429358,COLUMBUS COMMUNITY KOLLEL,COLUMBUS,OH,43209,2470,FRANKLIN,39049,2007-08-06T00:00:00.000Z,PHONE,2007-08-06T00:00:00.000Z,SYNAGOGUES,28525924,-82.9318023,39.9567607,JUDAIC,ORTHODOX,NOT AVAILABLE,NOT AVAILABLE,N,N
28480,10427987,TEMPLE ISRAEL,COLUMBUS,OH,43213,1407,FRANKLIN,39049,2007-08-07T00:00:00.000Z,PHONE,2007-08-06T00:00:00.000Z,SYNAGOGUES,28523925,-82.8560425,39.9773247,JUDAIC,REFORM,690,NOT AVAILABLE,N,N
28484,10429357,CONGREGATION TIFERETH ISRAEL,COLUMBUS,OH,43205,1539,FRANKLIN,39049,2007-07-30T00:00:00.000Z,PHONE,2007-07-30T00:00:00.000Z,SYNAGOGUES,28524900,-82.9644404,39.9668369,JUDAIC,EGALITARIAN CONSERVATIVE,NOT AVAILABLE,NOT AVAILABLE,N,N
28504,10428375,SCHOTTENSTEIN CHABAD HOUSE,COLUMBUS,OH,43201,1603,FRANKLIN,39049,2007-08-06T00:00:00.000Z,PHONE,2007-08-06T00:00:00.000Z,SYNAGOGUES,28508169,-83.0022625,39.9994907,JUDAIC,CHABAD,NOT AVAILABLE,CHABAD,N,N
28506,10429359,BETH JACOB CONGREGATION,COLUMBUS,OH,43209,2828,FRANKLIN,39049,2007-08-07T00:00:00.000Z,PHONE,2007-08-07T00:00:00.000Z,SYNAGOGUES,28527658,-82.9348141,39.9440882,JUDAIC,MODERN ORTHODOX,NOT AVAILABLE,NOT AVAILABLE,N,N
28507,10429021,BRESLOV KABBALAH CENTER,COLUMBUS,OH,43209,2533,FRANKLIN,39049,2007-07-27T00:00:00.000Z,PHONE,2007-07-27T00:00:00.000Z,SYNAGOGUES,28525950,-82.9269987,39.9566073,JUDAIC,ORTHODOX,NOT AVAILABLE,NOT AVAILABLE,N,N
28512,10428230,LEO YASSENOFF JEWISH COMMUNITY CENTER OF GREATER COLUMBUS,COLUMBUS,OH,43209,7802,FRANKLIN,39049,2007-08-06T00:00:00.000Z,PHONE,2007-08-07T00:00:00.000Z,SYNAGOGUES,28547054,-82.9375081,39.9462277,JUDAIC,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,N,N
28513,10429360,CONGREGATION AHAVAS SHOLOM,COLUMBUS,OH,43209,1760,FRANKLIN,39049,2007-08-07T00:00:00.000Z,PHONE,2007-08-07T00:00:00.000Z,SYNAGOGUES,28524604,-82.9323187,39.9704125,JUDAIC,ORTHODOX,NOT AVAILABLE,NOT AVAILABLE,N,N
