CITY,NAICSDESCR,X,Y
SAN ANTONIO,CHURCHES,-98.548036,29.4701824
SAN ANTONIO,CHURCHES,-98.3826349,29.4564422
HARLINGEN,CHURCHES,-97.6901924,26.2187758
SAN ANTONIO,CHURCHES,-98.3571548,29.5203978
SAN ANTONIO,CHURCHES,-98.42194,29.3620814
SAN ANTONIO,SYNAGOGUES,-98.5188111,29.3969851
SAN ANTONIO,CHURCHES,-98.5056177,29.5371593
SAN ANTONIO,CHURCHES,-98.6001546,29.4671192
SAN ANTONIO,CHURCHES,-98.4835474,29.4001263
SAN ANTONIO,CHURCHES,-98.332474,29.4094367
SAN ANTONIO,CHURCHES,-98.3845361,29.575363
SAN ANTONIO,CHURCHES,-98.4554155,29.3324775
BOERNE,CHURCHES,-98.6333166,29.6770546
SAN ANTONIO,CHURCHES,-98.4182912,29.4238754
NEW BRAUNFELS,CHURCHES,-98.141451,29.7266445
NEW BRAUNFELS,CHURCHES,-98.0958929,29.7244998
SPRING BRANCH,CHURCHES,-98.5004275,29.8051542
NEW BRAUNFELS,CHURCHES,-98.1282454,29.7036095
NEW BRAUNFELS,CHURCHES,-98.0971114,29.7292779
NEW BRAUNFELS,CHURCHES,-98.1289266,29.6959005
HELOTES,"TEMPLES, RELIGIOUS",-98.7207173,29.617995
BROWNSVILLE,SYNAGOGUES,-97.4657442,25.9544855
BROWNSVILLE,CHURCHES,-97.4365901,25.8970827
HARLINGEN,CHURCHES,-97.6898146,26.2108215
BROWNSVILLE,CHURCHES,-97.515135,25.9141644
LA GRANGE,CHURCHES,-96.8754687,29.9054498
PEARSALL,CHURCHES,-99.0929313,28.8901675
SAN MARCOS,CHURCHES,-97.9846922,29.8485302
KYLE,CHURCHES,-97.8768683,29.9952332
SCHERTZ,CHURCHES,-98.2706144,29.5589835
SAN MARCOS,CHURCHES,-97.930343,29.8843035
SCHERTZ,CHURCHES,-98.2666285,29.5704532
MCALLEN,CHURCHES,-98.2194687,26.2177425
EDINBURG,CHURCHES,-98.1618155,26.2955501
ALAMO,CHURCHES,-98.123345,26.180203
MCALLEN,PLACES OF WORSHIP,-98.2527701,26.217788
MCALLEN,CHURCHES,-98.2325193,26.2057227
MCALLEN,CHURCHES,-98.2258173,26.2263842
MCALLEN,CHURCHES,-98.2051855,26.2386628
MISSION,CHURCHES,-98.3212659,26.2165204
WESLACO,CHURCHES,-97.9899439,26.1550393
SAN JUAN,PLACES OF WORSHIP,-98.1570464,26.1781412
PALMHURST,CHURCHES,-98.2794757,26.2533454
MISSION,CHURCHES,-98.3425211,26.2235725
BOERNE,CHURCHES,-98.7288483,29.7918902
BOERNE,CHURCHES,-98.7277994,29.7935843
KENEDY,CHURCHES,-97.8459977,28.8138909
KINGSVILLE,CHURCHES,-97.8637854,27.4905785
BOERNE,CHURCHES,-98.7362676,29.7837147
KERRVILLE,CHURCHES,-99.1557375,30.0220968
CORPUS CHRISTI,CHURCHES,-97.4239476,27.7651169
DEVINE,CHURCHES,-98.9084843,29.1410982
CORPUS CHRISTI,CHURCHES,-97.2924481,27.6531911
CORPUS CHRISTI,CHURCHES,-97.3578145,27.6651854
CORPUS CHRISTI,CHURCHES,-97.4032617,27.8005918
CORPUS CHRISTI,CHURCHES,-97.4089822,27.6739582
CORPUS CHRISTI,CHURCHES,-97.3643203,27.7182775
CORPUS CHRISTI,PLACES OF WORSHIP,-97.396452,27.6984523
CORPUS CHRISTI,CHURCHES,-97.387545,27.7209959
CORPUS CHRISTI,CHURCHES,-97.5786919,27.8481281
CORPUS CHRISTI,CHURCHES,-97.5205538,27.7291562
CORPUS CHRISTI,CHURCHES,-97.3527985,27.7039975
CORPUS CHRISTI,CHURCHES,-97.4416943,27.7568154
ROBSTOWN,CHURCHES,-97.6854301,27.8643695
CORPUS CHRISTI,CHURCHES,-97.4707623,27.806531
CORPUS CHRISTI,CHURCHES,-97.4377987,27.8002347
CORPUS CHRISTI,CHURCHES,-97.3867592,27.7527457
CORPUS CHRISTI,CHURCHES,-97.3426047,27.6741298
CORPUS CHRISTI,CHURCHES,-97.3633534,27.6677334
CORPUS CHRISTI,CHURCHES,-97.5211109,27.8043009
CORPUS CHRISTI,CHURCHES,-97.361134,27.7210893
CORPUS CHRISTI,CHURCHES,-97.3671218,27.7027643
CORPUS CHRISTI,"MOSQUES, RELIGIOUS",-97.3363438,27.6946244
CORPUS CHRISTI,CHURCHES,-97.4015022,27.6953851
VICTORIA,CHURCHES,-96.9902583,28.8066919
REFUGIO,CHURCHES,-97.273386,28.2987539
ODEM,CHURCHES,-97.5738974,27.9605069
ODEM,CHURCHES,-97.5871935,27.9476632
ROMA,CHURCHES,-99.0194785,26.4145595
ROMA,CHURCHES,-99.0001803,26.4004523
ARANSAS PASS,CHURCHES,-97.1576051,27.9124311
ARANSAS PASS,CHURCHES,-97.1482458,27.9043093
DEL RIO,CHURCHES,-100.8971808,29.3679574
VICTORIA,CHURCHES,-97.0040696,28.7992797
UVALDE,CHURCHES,-99.7650837,29.2165254
VICTORIA,CHURCHES,-96.9919437,28.8242738
LAREDO,CHURCHES,-99.4734666,27.5106696
LAREDO,CHURCHES,-99.51162,27.5266805
LAREDO,CHURCHES,-99.4724686,27.5132868
LAREDO,CHURCHES,-99.4873439,27.5062467
LAREDO,CHURCHES,-99.505104,27.5024865
LAREDO,CHURCHES,-99.5097985,27.5257309
FLORESVILLE,CHURCHES,-98.1627525,29.1373385
LAREDO,CHURCHES,-99.4853574,27.4394646
LAREDO,PLACES OF WORSHIP,-99.4901443,27.5522908
SAN BENITO,CHURCHES,-97.6444225,26.1529527
ZAPATA,CHURCHES,-99.2710239,26.9095089
SAN ANTONIO,CHURCHES,-98.3715343,29.4764384
SAN ANTONIO,CHURCHES,-98.4323878,29.4101159
SAN ANTONIO,CHURCHES,-98.4729077,29.4182533
LAREDO,CHURCHES,-99.4873595,27.5974426
SAN ANTONIO,CHURCHES,-98.4236887,29.6010367
HARLINGEN,CHURCHES,-97.6854148,26.1910566
SAN ANTONIO,CHURCHES,-98.4518723,29.6052943
SAN ANTONIO,CHURCHES,-98.5047462,29.3881874
BROWNSVILLE,CHURCHES,-97.4871814,25.9101206
BROWNSVILLE,CHURCHES,-97.483546,25.8986279
SAN ANTONIO,CHURCHES,-98.468656,29.5918426
SAN ANTONIO,CHURCHES,-98.502451,29.4010242
SAN ANTONIO,CHURCHES,-98.4839177,29.453884
SAN ANTONIO,CHURCHES,-98.4813387,29.5696193
SAN ANTONIO,CHURCHES,-98.3401651,29.5437446
MCALLEN,CHURCHES,-98.2294581,26.2110139
BROWNSVILLE,CHURCHES,-97.4792285,25.910242
BROWNSVILLE,"MOSQUES, RELIGIOUS",-97.5140057,25.955965
SAN ANTONIO,SYNAGOGUES,-98.5141501,29.5750196
SAN ANTONIO,CHURCHES,-98.6061004,29.4785947
DALLAS,SYNAGOGUES,-96.7836946,32.9094497
DALLAS,SYNAGOGUES,-96.7923499,32.9884632
PLANO,CHURCHES,-96.7795313,33.0712839
ALEDO,CHURCHES,-97.6025774,32.69724
ABILENE,CHURCHES,-99.7378027,32.4864526
GAINESVILLE,CHURCHES,-97.1431374,33.6283552
CORINTH,CHURCHES,-97.0591468,33.13544
DALLAS,CHURCHES,-96.7857812,32.8860547
ARLINGTON,CHURCHES,-97.1872887,32.684343
DALLAS,CHURCHES,-96.884789,32.936736
BIG SPRING,CHURCHES,-101.4809395,32.2594585
DALLAS,CHURCHES,-96.8504529,32.6472566
DALLAS,CHURCHES,-96.8301504,32.6890937
GIDDINGS,CHURCHES,-96.9423259,30.1860352
AZLE,CHURCHES,-97.5821897,32.9448427
ARLINGTON,CHURCHES,-97.1075127,32.7342322
SAN ANGELO,CHURCHES,-100.5476454,31.5818022
SONORA,CHURCHES,-100.6488823,30.5679586
SAN ANGELO,CHURCHES,-100.435043,31.4546603
BIG SPRING,CHURCHES,-101.4954334,32.2348905
DALLAS,CHURCHES,-96.810264,32.7128798
WACO,CHURCHES,-97.1947891,31.5448032
WACO,CHURCHES,-97.1410841,31.55161
DALLAS,CHURCHES,-96.7764421,32.9233875
DALLAS,CHURCHES,-96.8089515,32.8665718
COMANCHE,CHURCHES,-98.5891573,31.9114229
ARLINGTON,CHURCHES,-97.0766018,32.6618337
DALLAS,SYNAGOGUES,-96.7883663,32.8964275
IRVING,SYNAGOGUES,-96.9533576,32.796504
FORT WORTH,"MOSQUES, RELIGIOUS",-97.3084814,32.7594963
GRAND PRAIRIE,CHURCHES,-96.9960998,32.6719619
WACO,CHURCHES,-97.2218679,31.5224194
CARROLLTON,CHURCHES,-96.8970352,33.0047149
FORT WORTH,CHURCHES,-97.1911903,32.7624214
FORT WORTH,CHURCHES,-97.2949055,32.7793463
DENTON,CHURCHES,-97.1203048,33.1752335
DALLAS,CHURCHES,-96.8475969,32.6616143
AUSTIN,PLACES OF WORSHIP,-97.9208568,30.2197354
AUSTIN,PLACES OF WORSHIP,-97.7224626,30.2952065
HILLSBORO,CHURCHES,-97.1257301,32.011214
AUSTIN,CHURCHES,-97.7687315,30.1675977
TEMPLE,CHURCHES,-97.3729253,31.0936216
ITALY,CHURCHES,-96.8842612,32.1833958
GAINESVILLE,CHURCHES,-97.1654146,33.6154364
COPPERAS COVE,CHURCHES,-97.9141332,31.1097836
AUSTIN,CHURCHES,-97.7220309,30.2920021
AUSTIN,PLACES OF WORSHIP,-97.6865462,30.3470618
DUNCANVILLE,CHURCHES,-96.9138175,32.6463533
AUSTIN,PLACES OF WORSHIP,-97.7372762,30.3566711
GAINESVILLE,CHURCHES,-97.1363046,33.6277131
ALTUS,CHURCHES,-99.3159825,34.6259617
GAINESVILLE,CHURCHES,-97.1430545,33.6253956
PLAINVIEW,CHURCHES,-101.7051932,34.1879805
ALTUS,CHURCHES,-99.3371139,34.6409169
LAWTON,CHURCHES,-98.4021894,34.6066938
LAWTON,CHURCHES,-98.4680953,34.6182272
DALLAS,CHURCHES,-96.8758287,32.7893748
GATESVILLE,CHURCHES,-97.7146774,31.4237156
DALLAS,"MOSQUES, RELIGIOUS",-96.8160755,32.714168
GATESVILLE,CHURCHES,-97.8752616,31.4171572
AUSTIN,CHURCHES,-97.7317745,30.3025786
GRANBURY,CHURCHES,-97.7882186,32.4021236
JONESBORO,CHURCHES,-97.9533299,31.6363562
ABILENE,CHURCHES,-99.7490356,32.4463592
ALTUS,CHURCHES,-99.3334685,34.640565
CLIFTON,CHURCHES,-97.5756806,31.7812526
ARGYLE,CHURCHES,-97.1936092,33.0867905
ARLINGTON,CHURCHES,-97.0673081,32.6813741
ARLINGTON,CHURCHES,-97.1817877,32.696797
ARLINGTON,CHURCHES,-97.1101347,32.7433498
ARLINGTON,CHURCHES,-97.1312015,32.7097596
ARLINGTON,CHURCHES,-97.1343651,32.7506742
ARLINGTON,CHURCHES,-97.1809622,32.6364141
AUSTIN,CHURCHES,-97.7523641,30.398944
AUSTIN,CHURCHES,-97.6917652,30.4574364
CARROLLTON,CHURCHES,-96.8621684,32.9840358
CARROLLTON,CHURCHES,-96.8511727,33.0216192
CARROLLTON,CHURCHES,-96.9214115,32.9515092
CEDAR PARK,CHURCHES,-97.8361908,30.5321305
DALLAS,CHURCHES,-96.8007184,32.8649733
DALLAS,CHURCHES,-96.82096,32.8667735
DALLAS,CHURCHES,-96.8738752,32.6661779
DALLAS,CHURCHES,-96.8081672,32.7558921
DALLAS,CHURCHES,-96.9395557,32.7075029
DALLAS,CHURCHES,-96.7860009,32.8372065
DALLAS,CHURCHES,-96.7996357,32.7847331
DALLAS,CHURCHES,-96.8321681,32.8286068
DALLAS,CHURCHES,-96.7801772,32.7203733
DALLAS,CHURCHES,-96.8019673,32.8194155
DENTON,CHURCHES,-97.1046207,33.233749
FORT WORTH,CHURCHES,-97.17578,32.7626397
FORT WORTH,CHURCHES,-97.3952254,32.6911711
FORT WORTH,CHURCHES,-97.336354,32.7522681
FORT WORTH,CHURCHES,-97.3332434,32.7065331
NORTH RICHLAND HILLS,CHURCHES,-97.2506416,32.8383692
GRAND PRAIRIE,CHURCHES,-97.026777,32.739475
GRAND PRAIRIE,CHURCHES,-97.0276612,32.7805159
GRAPEVINE,CHURCHES,-97.033594,32.963639
PLANO,CHURCHES,-96.7839006,33.0705062
PLANO,CHURCHES,-96.7950928,33.0429086
PLANO,CHURCHES,-96.8470111,33.0287551
PLANO,CHURCHES,-96.8201252,33.0179918
BROWNWOOD,CHURCHES,-98.9845755,31.7039614
SOUTHLAKE,CHURCHES,-97.121487,32.9397009
WATAUGA,CHURCHES,-97.2606967,32.8754966
AUSTIN,CHURCHES,-97.7012441,30.3058769
ROANOKE,CHURCHES,-97.1874966,32.9495887
DALLAS,CHURCHES,-96.8214748,32.6904257
FORT WORTH,CHURCHES,-97.3331578,32.691314
DALLAS,CHURCHES,-96.8053669,32.667838
DALLAS,CHURCHES,-96.8728634,32.8972385
DALLAS,CHURCHES,-96.8498954,32.7449646
PILOT POINT,CHURCHES,-96.9602593,33.3976276
WATAUGA,CHURCHES,-97.2617716,32.8592678
FORT WORTH,CHURCHES,-97.3912937,32.7845595
FORT WORTH,CHURCHES,-97.3287464,32.7408178
SALADO,CHURCHES,-97.5376684,30.9448261
SEYMOUR,CHURCHES,-99.2611998,33.5917286
AUSTIN,CHURCHES,-97.7306178,30.2689255
HURST,CHURCHES,-97.167858,32.8099852
ARLINGTON,CHURCHES,-97.1132356,32.6577044
IRVING,CHURCHES,-96.9554726,32.9193997
AUSTIN,CHURCHES,-97.7910876,30.226954
IRVING,CHURCHES,-96.9267415,32.8316037
FORT WORTH,CHURCHES,-97.3847217,32.6643186
KELLER,CHURCHES,-97.2209768,32.9486548
BURKBURNETT,CHURCHES,-98.5622743,34.0872459
FORT WORTH,CHURCHES,-97.3027988,32.7734637
JUNCTION,CHURCHES,-99.7689012,30.4870438
FORT WORTH,CHURCHES,-97.4489241,32.759244
FORT WORTH,CHURCHES,-97.3811021,32.6765126
ARLINGTON,CHURCHES,-97.1491117,32.6990529
ABILENE,CHURCHES,-99.7534095,32.4176578
AUSTIN,CHURCHES,-97.7375921,30.2702265
ARLINGTON,CHURCHES,-97.1927185,32.6813022
ARLINGTON,CHURCHES,-97.1012115,32.7146652
GRAND PRAIRIE,CHURCHES,-97.0082983,32.6977227
STAMFORD,CHURCHES,-99.8026461,32.9470423
DALLAS,CHURCHES,-96.7888717,32.8952855
FORT WORTH,CHURCHES,-97.4423776,32.713664
HILLSBORO,CHURCHES,-97.1043427,31.9996934
ABILENE,CHURCHES,-99.7574844,32.4244513
FORT WORTH,CHURCHES,-97.278839,32.8406042
PETERSBURG,CHURCHES,-101.5982709,33.8661784
ROTAN,CHURCHES,-100.4653178,32.8534673
WHITESBORO,CHURCHES,-96.9057289,33.6577794
ANSON,CHURCHES,-99.8962786,32.7521619
FORT WORTH,CHURCHES,-97.1881413,32.7484306
AUSTIN,CHURCHES,-97.7775799,30.1910304
ABILENE,CHURCHES,-99.7782012,32.457227
ABILENE,CHURCHES,-99.7581182,32.4710858
AUSTIN,CHURCHES,-97.7499162,30.3736442
IRVING,CHURCHES,-96.9764311,32.8039253
DALLAS,CHURCHES,-96.8495768,32.8812639
FORT WORTH,CHURCHES,-97.4148257,32.7338267
GRANDVIEW,CHURCHES,-97.1775064,32.2706031
DALLAS,CHURCHES,-96.824041,32.7445729
FORT WORTH,CHURCHES,-97.2142385,32.7337343
FORT WORTH,CHURCHES,-97.3448147,32.682282
FORT WORTH,CHURCHES,-97.4783867,32.8246289
ARCHER CITY,CHURCHES,-98.6263341,33.593999
ABILENE,CHURCHES,-99.7373626,32.4514668
ALVARADO,CHURCHES,-97.2101024,32.4174203
MERKEL,CHURCHES,-100.0135524,32.467718
BEDFORD,CHURCHES,-97.1355817,32.8452069
MARLOW,CHURCHES,-97.9583428,34.6494406
FORT WORTH,CHURCHES,-97.3897186,32.7690871
AUSTIN,CHURCHES,-97.8039967,30.4563552
ARLINGTON,CHURCHES,-97.0842592,32.6923139
AUSTIN,CHURCHES,-97.7296498,30.334465
LAWTON,CHURCHES,-98.3493553,34.5950538
FLETCHER,CHURCHES,-98.2419372,34.8223223
ABILENE,CHURCHES,-99.7661328,32.4625692
WACO,CHURCHES,-97.1081558,31.5683044
SAN ANGELO,CHURCHES,-100.4888896,31.3952845
LAWTON,CHURCHES,-98.4162674,34.6272997
ARLINGTON,CHURCHES,-97.0708943,32.7205392
ARLINGTON,CHURCHES,-97.0798004,32.7319647
ABILENE,CHURCHES,-99.7795256,32.443506
ARLINGTON,CHURCHES,-97.1201678,32.762329
BIG SPRING,CHURCHES,-101.4503717,32.2490906
DALLAS,CHURCHES,-96.8369819,32.7456067
FORT WORTH,CHURCHES,-97.4763999,32.7356651
FORT WORTH,CHURCHES,-97.3024763,32.7888983
ABILENE,CHURCHES,-99.7396997,32.4423272
IRVING,CHURCHES,-96.9756084,32.8317571
FORT WORTH,CHURCHES,-97.3139557,32.8493357
ARLINGTON,CHURCHES,-97.1859592,32.6493983
SNYDER,CHURCHES,-100.932369,32.7061743
BELTON,CHURCHES,-97.4407317,31.1271562
BURLESON,CHURCHES,-97.4028856,32.5173112
DALLAS,CHURCHES,-96.8635799,32.9087467
NORTH RICHLAND HILLS,CHURCHES,-97.2324306,32.8235723
RICHLAND HILLS,CHURCHES,-97.2350311,32.8087405
FORT WORTH,CHURCHES,-97.3980334,32.6424537
IRVING,CHURCHES,-96.946532,32.8103032
AUSTIN,CHURCHES,-97.8549248,30.184759
AUSTIN,CHURCHES,-97.7203687,30.3521887
CARROLLTON,CHURCHES,-96.8418267,33.019907
FORT WORTH,CHURCHES,-97.3452242,32.7415755
HURST,CHURCHES,-97.1931505,32.8327661
AUSTIN,CHURCHES,-97.7988574,30.4479204
AUSTIN,CHURCHES,-97.7426263,30.2748382
ARLINGTON,CHURCHES,-97.0736537,32.65754
CISCO,CHURCHES,-98.9801558,32.38692
GRAND PRAIRIE,CHURCHES,-97.0722791,32.6184007
BURLESON,CHURCHES,-97.3389358,32.5321477
DALLAS,CHURCHES,-96.8027652,32.9209206
NORTH RICHLAND HILLS,CHURCHES,-97.1969237,32.8631725
DALLAS,CHURCHES,-96.8743066,32.9252111
IRVING,CHURCHES,-96.9598558,32.7999988
ARLINGTON,CHURCHES,-97.2027096,32.6785257
LEWISVILLE,CHURCHES,-97.0367452,33.0432147
DALLAS,CHURCHES,-96.8832091,32.6551932
AUSTIN,CHURCHES,-97.7533324,30.3343748
CLEBURNE,CHURCHES,-97.3783549,32.3499416
DALLAS,CHURCHES,-96.7994467,32.8446703
DALLAS,CHURCHES,-96.803266,32.8813913
AUSTIN,CHURCHES,-97.8421211,30.3031479
AUSTIN,CHURCHES,-97.7357041,30.49299
DALLAS,CHURCHES,-96.8374988,32.7316172
WACO,CHURCHES,-97.2118247,31.5283354
WACO,CHURCHES,-97.211823,31.5283341
IRVING,CHURCHES,-96.977729,32.7961744
ABILENE,CHURCHES,-99.7620446,32.4627527
IRVING,CHURCHES,-96.9777231,32.7961787
AUSTIN,CHURCHES,-97.6928646,30.3425083
ABILENE,CHURCHES,-99.7620503,32.4627342
ARLINGTON,CHURCHES,-97.1687688,32.6144264
AUSTIN,CHURCHES,-97.6928758,30.3424882
DALLAS,CHURCHES,-96.838772,32.8688203
DALLAS,CHURCHES,-96.7781008,32.9494596
DALLAS,CHURCHES,-96.7780944,32.9494696
CARROLLTON,CHURCHES,-96.9437982,33.0133971
ARLINGTON,CHURCHES,-97.1308607,32.6990498
CARROLLTON,CHURCHES,-96.9437966,33.0134022
DALLAS,CHURCHES,-96.8375475,32.7316131
AUSTIN,CHURCHES,-97.7359667,30.2330063
AUSTIN,CHURCHES,-97.8555823,30.2187864
PLANO,CHURCHES,-96.8413649,33.0315054
ARLINGTON,CHURCHES,-97.1682132,32.6878024
AUSTIN,CHURCHES,-97.7356987,30.4929871
AUSTIN,CHURCHES,-97.8555823,30.2187813
COMANCHE,CHURCHES,-98.605375,31.9007851
PLANO,CHURCHES,-96.8413649,33.0315054
DALLAS,CHURCHES,-96.7781354,32.9494722
AUSTIN,CHURCHES,-97.7359927,30.2330113
DALLAS,CHURCHES,-96.8388002,32.8688185
AUSTIN,CHURCHES,-97.6928758,30.3424882
ARLINGTON,CHURCHES,-97.1687838,32.6144342
CARROLLTON,CHURCHES,-96.9437982,33.0134071
AUSTIN,CHURCHES,-97.6928758,30.3425088
AUSTIN,CHURCHES,-97.7357051,30.4929879
CARROLLTON,CHURCHES,-96.9437982,33.0134071
ABILENE,CHURCHES,-99.7620503,32.4627342
AUSTIN,CHURCHES,-97.7357106,30.4929871
WACO,CHURCHES,-97.2118262,31.5283353
ARLINGTON,CHURCHES,-97.1308532,32.6990298
FLORENCE,CHURCHES,-97.7926668,30.8427587
GODLEY,CHURCHES,-97.5257321,32.4488517
LAMPASAS,CHURCHES,-98.1825929,31.0642337
AUSTIN,CHURCHES,-97.8555823,30.2187967
LEWISVILLE,CHURCHES,-97.0253372,33.0580377
ARLINGTON,CHURCHES,-97.1682013,32.6877924
ARLINGTON,CHURCHES,-97.1681845,32.687791
DALLAS,CHURCHES,-96.7869877,32.9217042
FORT WORTH,CHURCHES,-97.3364749,32.6941462
WACO,CHURCHES,-97.1931207,31.5366482
DALLAS,CHURCHES,-96.8433626,32.7051965
IRVING,CHURCHES,-96.9494138,32.8089045
FORT WORTH,CHURCHES,-97.3347128,32.7163708
ARLINGTON,CHURCHES,-97.0985706,32.7100885
FORT WORTH,CHURCHES,-97.3688799,32.6717697
DALLAS,CHURCHES,-96.7827811,32.7215893
AUSTIN,CHURCHES,-97.7228696,30.2636726
FORT WORTH,CHURCHES,-97.3951807,32.7407776
ABILENE,CHURCHES,-99.7457099,32.4440406
DALLAS,CHURCHES,-96.8374389,32.9015599
DALLAS,CHURCHES,-96.7931222,32.8110727
DALLAS,CHURCHES,-96.8620331,32.9088716
DALLAS,CHURCHES,-96.8221401,32.8376397
DALLAS,CHURCHES,-96.8318037,32.7448298
DALLAS,CHURCHES,-96.8232239,32.7269461
DALLAS,CHURCHES,-96.8515461,32.879752
DALLAS,CHURCHES,-96.7875398,32.9411137
DALLAS,CHURCHES,-96.8099322,32.8603584
IRVING,CHURCHES,-96.9436888,32.8438478
IRVING,CHURCHES,-96.9771765,32.8221981
FORT WORTH,CHURCHES,-97.2594822,32.7459762
FORT WORTH,CHURCHES,-97.3326711,32.7497144
FORT WORTH,CHURCHES,-97.4352607,32.7244918
FORT WORTH,CHURCHES,-97.2847022,32.7026196
FORT WORTH,CHURCHES,-97.4175076,32.8144266
FORT WORTH,CHURCHES,-97.3655493,32.7012479
FORT WORTH,CHURCHES,-97.4961796,32.7149189
FORT WORTH,CHURCHES,-97.2371761,32.7208232
GRAND PRAIRIE,CHURCHES,-97.0059295,32.6555605
WICHITA FALLS,CHURCHES,-98.5249585,33.8585131
FORT WORTH,CHURCHES,-97.4095205,32.7738321
ABILENE,CHURCHES,-99.7605874,32.4790023
AUSTIN,CHURCHES,-97.7396777,30.2916794
AUSTIN,CHURCHES,-97.7564668,30.3747208
AUSTIN,CHURCHES,-97.7396765,30.2916843
AUSTIN,CHURCHES,-97.802144,30.1992237
AUSTIN,CHURCHES,-97.8338683,30.1523099
AUSTIN,CHURCHES,-97.8751562,30.3938264
AUSTIN,CHURCHES,-97.7349868,30.2397276
LONE GROVE,CHURCHES,-97.2602268,34.1724665
EASTLAND,CHURCHES,-98.8277447,32.403148
PAULS VALLEY,CHURCHES,-97.2132614,34.7208162
LAWTON,CHURCHES,-98.3957723,34.6069016
MUNDAY,CONVENTS (EXCEPT SCHOOLS),-99.6519884,33.5305938
MERKEL,CHURCHES,-100.0157498,32.4577103
TAYLOR,CHURCHES,-97.4097227,30.5624493
SAN ANGELO,CHURCHES,-100.4750904,31.4377939
FORT WORTH,CHURCHES,-97.3897923,32.763826
BURLINGTON,CHURCHES,-97.1276265,31.0350421
BEDFORD,CHURCHES,-97.1416972,32.8313174
BASTROP,CHURCHES,-97.3184031,30.1097068
GRAND PRAIRIE,CHURCHES,-96.9806655,32.7502211
FORT WORTH,CHURCHES,-97.2436173,32.7414831
FORT WORTH,CHURCHES,-97.5065217,32.8525415
ROWENA,CHURCHES,-99.9604186,31.6095493
ABILENE,CHURCHES,-99.7695073,32.3838153
COPPELL,CHURCHES,-96.9717181,32.9715078
FORT WORTH,CHURCHES,-97.341865,32.8184757
ARLINGTON,CHURCHES,-97.1234923,32.7565788
AUSTIN,CHURCHES,-97.7399889,30.2712257
AUSTIN,CHURCHES,-97.6757123,30.3047108
AUSTIN,CHURCHES,-97.8153115,30.1661357
DALLAS,CHURCHES,-96.7919798,32.9631033
FORT WORTH,CHURCHES,-97.3513604,32.7814003
FORT WORTH,CHURCHES,-97.2346721,32.7372399
LEWISVILLE,CHURCHES,-97.0440227,33.0428853
GRAND PRAIRIE,CHURCHES,-97.0015746,32.6996004
ABILENE,CHURCHES,-99.7516449,32.4242312
SAN ANGELO,CHURCHES,-100.4478994,31.439375
AUSTIN,CHURCHES,-97.6995308,30.40291
AUSTIN,CHURCHES,-97.7039978,30.2627576
AUSTIN,CHURCHES,-97.7295594,30.2162952
AUSTIN,CHURCHES,-97.6957479,30.1195113
AUSTIN,CHURCHES,-97.7631252,30.2420361
FORT WORTH,CHURCHES,-97.364692,32.694764
WICHITA FALLS,CHURCHES,-98.4807543,33.9132474
LEWISVILLE,CHURCHES,-97.0089244,33.0397852
AUSTIN,CHURCHES,-97.7047474,30.3071145
AUSTIN,CHURCHES,-97.7548858,30.2401726
BOWIE,CHURCHES,-97.8518077,33.5614222
FARMERS BRANCH,CHURCHES,-96.8825625,32.929156
BIG SPRING,CHURCHES,-101.475868,32.227895
IRVING,CHURCHES,-96.9380984,32.827275
IRVING,CHURCHES,-96.9769561,32.8063693
DUNCANVILLE,"MOSQUES, RELIGIOUS",-96.9011111,32.6341706
MAYSVILLE,CHURCHES,-97.4058364,34.8193336
WACO,CHURCHES,-97.2054653,31.5133938
ALTUS,CHURCHES,-99.3232105,34.6458478
DALLAS,CHURCHES,-96.8020404,32.7394647
WACO,CHURCHES,-97.0766702,31.585461
MIDLOTHIAN,CHURCHES,-96.9788706,32.4661125
BURLESON,CHURCHES,-97.3364249,32.5505594
MINERAL WELLS,CHURCHES,-98.1166637,32.8087766
DALLAS,CHURCHES,-96.8610298,32.9089206
DALLAS,CHURCHES,-96.8475859,32.7890009
DALLAS,CHURCHES,-96.8232089,32.7218034
DALLAS,CHURCHES,-96.7866671,32.8007678
DALLAS,CHURCHES,-96.8585877,32.6890116
GRAND PRAIRIE,CHURCHES,-97.0348505,32.7367094
IRVING,CHURCHES,-96.9717745,32.8385808
ABILENE,CHURCHES,-99.7440676,32.4324051
CARROLLTON,CHURCHES,-96.9004194,32.9578311
DALLAS,CHURCHES,-96.8461355,32.7803658
WACO,CHURCHES,-97.1939635,31.6103296
FORT WORTH,CHURCHES,-97.2629173,32.730918
WICHITA FALLS,CHURCHES,-98.4491865,33.9143611
FORT WORTH,CHURCHES,-97.2867111,32.6378844
FORT WORTH,CHURCHES,-97.4087039,32.6583439
FORT WORTH,CHURCHES,-97.2495074,32.7251742
GRAND PRAIRIE,CHURCHES,-97.0359831,32.7337828
AUSTIN,CHURCHES,-97.881268,30.1914252
WICHITA FALLS,CHURCHES,-98.478719,33.9142464
WICHITA FALLS,CHURCHES,-98.4732234,33.9148635
ROCKDALE,CHURCHES,-96.9973464,30.6534272
FORT WORTH,CHURCHES,-97.3278333,32.7550782
FORT WORTH,CHURCHES,-97.4005108,32.7231949
FORT WORTH,CHURCHES,-97.278362,32.6997809
ARLINGTON,CHURCHES,-97.1270372,32.7078634
ABILENE,CHURCHES,-99.8001434,32.4349528
ABILENE,CHURCHES,-99.7428798,32.5121392
