Year,App.,Class,Order,Importer,Exporter,Importer reported quantity,Exporter reported quantity,Term,Purpose,Source
2016,I,Mammalia,Proboscidea,XX,IE,,31,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,XX,PL,,52,piano keys,T,O
2016,I,Mammalia,Proboscidea,AT,US,1,4,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,AT,US,3,,ivory pieces,Q,O
2016,I,Mammalia,Proboscidea,AU,GB,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,AU,GB,,11,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,AU,KH,,1,ivory pieces,P,O
2016,I,Mammalia,Proboscidea,AU,NL,,1,ivory carvings,E,O
2016,I,Mammalia,Proboscidea,AU,NZ,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,AZ,GE,,1,live,Q,O
2016,I,Mammalia,Proboscidea,BE,SG,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CA,FR,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CA,FR,,1,ivory carvings,Q,W
2016,I,Mammalia,Proboscidea,CA,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CA,US,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CH,AT,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CH,AT,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,DE,,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CH,FR,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CH,GB,,6,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CL,CN,,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CL,CN,2,,ivory carvings,Q,W
2016,I,Mammalia,Proboscidea,CL,PE,,6,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,CL,2,,ivory pieces,Q,O
2016,I,Mammalia,Proboscidea,CN,FR,,4,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CN,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CN,GB,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,GB,,170,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CN,KR,5,,ivory pieces,Q,O
2016,I,Mammalia,Proboscidea,CN,LA,50,,live,Z,C
2016,I,Mammalia,Proboscidea,DE,CH,2,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,DE,NZ,1,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,FR,CA,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,CH,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,FR,KR,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,SG,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,CA,128,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,GB,CH,3,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,GG,,29,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,MM,,1790,specimens,S,W
2016,I,Mammalia,Proboscidea,GB,SG,3,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,SG,,1,skeletons,Q,O
2016,I,Mammalia,Proboscidea,GB,US,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GE,DE,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,GE,UA,1,,live,Q,O
2016,I,Mammalia,Proboscidea,GR,US,,5,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,HK,AT,1,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,FR,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,FR,,1,jewellery - ivory ,T,O
2016,I,Mammalia,Proboscidea,HK,FR,11,9.5,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,GB,433,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,GB,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,IT,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,IE,US,1,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,IL,BE,,1,specimens,B,C
2016,I,Mammalia,Proboscidea,IT,US,1,,garments,Q,O
2016,I,Mammalia,Proboscidea,IT,US,1,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,CN,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,DE,5,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,GB,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,US,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,KP,CN,,2,bodies,E,U
2016,I,Mammalia,Proboscidea,KR,CN,,5,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,KR,FR,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,KR,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,KR,JP,,34,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,KY,GB,,64,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,MY,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,MY,GB,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,NL,CH,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,NO,DE,,2,live,Q,O
2016,I,Mammalia,Proboscidea,NO,DK,,3,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,NZ,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,NZ,GB,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,PK,LK,1,,live,Z,C
2016,I,Mammalia,Proboscidea,PT,ZA,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,RU,GB,,1,leather products (small),T,O
2016,I,Mammalia,Proboscidea,RU,UZ,,2,live,Q,U
2016,I,Mammalia,Proboscidea,SG,AU,1,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,SG,BE,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,SG,FR,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,SG,FR,1,0.5,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,SG,GB,35,,ivory carvings,E,O
2016,I,Mammalia,Proboscidea,SG,GB,,33,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,TR,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,TW,GB,,36,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,TW,US,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,UA,BY,,1,live,Q,C
2016,I,Mammalia,Proboscidea,US,AR,1,,ivory carvings,T,I
2016,I,Mammalia,Proboscidea,US,AT,1,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,US,BM,2,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,US,CN,3,,ivory carvings,P,I
2016,I,Mammalia,Proboscidea,US,DK,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,US,GB,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,US,GB,8,8,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,US,GB,1,,ivory carvings,T,I
2016,I,Mammalia,Proboscidea,US,GB,3,2,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,US,GR,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,US,IT,2,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,US,KW,,2,tusks,P,O
2016,I,Mammalia,Proboscidea,US,KW,2,,tusks,P,W
2016,I,Mammalia,Proboscidea,US,LA,1,,skin pieces,P,I
2016,I,Mammalia,Proboscidea,US,LA,96,,skin pieces,P,I
2016,I,Mammalia,Proboscidea,US,NL,1,,leather products (small),Q,O
2016,I,Mammalia,Proboscidea,US,TH,1,,jewellery - ivory ,P,I
2016,I,Mammalia,Proboscidea,US,TH,1,,skin pieces,P,I
2016,I,Mammalia,Proboscidea,US,TH,1,,teeth,P,I
2016,I,Mammalia,Proboscidea,US,TW,8,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,US,UA,50,,piano keys,P,O
2016,I,Mammalia,Proboscidea,US,VN,1,,jewellery,T,I
2016,I,Mammalia,Proboscidea,US,VN,1,,jewellery - ivory ,P,I
2016,I,Mammalia,Proboscidea,US,VN,1,,jewellery - ivory ,T,I
2016,I,Mammalia,Proboscidea,US,VN,1,,leather products (small),P,I
2016,I,Mammalia,Proboscidea,UZ,RU,2,,live,Q,O
2016,I,Mammalia,Proboscidea,XX,DE,,2,bodies,Q,O
2016,I,Mammalia,Proboscidea,XX,DE,,2,live,Q,O
2016,I,Mammalia,Proboscidea,XX,DE,,1,live,Q,C
2016,I,Mammalia,Proboscidea,XX,IT,,1,garments,Q,O
2016,I,Mammalia,Proboscidea,XX,IT,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,AE,GB,,3,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,AE,GB,,50,piano keys,P,O
2016,I,Mammalia,Proboscidea,AE,UG,,5,ivory carvings,E,W
2016,I,Mammalia,Proboscidea,AR,MZ,2,,trophies,H,W
2016,I,Mammalia,Proboscidea,AR,ZA,2,,trophies,H,W
2016,I,Mammalia,Proboscidea,AR,ZA,2,,tusks,H,W
2016,I,Mammalia,Proboscidea,AT,US,,17,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,AT,ZM,,8,trophies,H,W
2016,I,Mammalia,Proboscidea,AT,ZM,,4,tusks,H,W
2016,I,Mammalia,Proboscidea,AU,ES,,2,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,AU,FR,,6,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,AU,GB,,36,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,AU,GB,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,AU,NZ,,1,feet,P,O
2016,I,Mammalia,Proboscidea,AU,NZ,,94,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,AU,US,,6,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,AU,US,,52,piano keys,T,O
2016,I,Mammalia,Proboscidea,AU,UY,,25,ivory carvings,T,W
2016,I,Mammalia,Proboscidea,BA,US,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,BE,AD,2.95,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,BE,CH,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,BE,US,,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,BE,ZA,8,,tusks,P,W
2016,I,Mammalia,Proboscidea,BM,US,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,BW,DK,,2,tusks,P,O
2016,I,Mammalia,Proboscidea,CA,FR,,5.349,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CA,FR,,37,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CA,FR,,54,piano keys,P,O
2016,I,Mammalia,Proboscidea,CA,GB,,3,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CA,GB,,104,piano keys,P,O
2016,I,Mammalia,Proboscidea,CA,US,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CA,US,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,CH,AT,,2,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,AT,,52,piano keys,T,O
2016,I,Mammalia,Proboscidea,CH,AT,,2,specimens,S,I
2016,I,Mammalia,Proboscidea,CH,BE,,1,tusks,P,O
2016,I,Mammalia,Proboscidea,CH,BE,,2,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,DE,,1,ivory carvings,P,W
2016,I,Mammalia,Proboscidea,CH,DE,,3,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,DE,,0.4,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CH,DE,,18,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CH,DE,,6,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CH,DE,,25,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,DE,,0.464,ivory pieces,T,O
2016,I,Mammalia,Proboscidea,CH,DK,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,FR,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,FR,,4,tusks,H,W
2016,I,Mammalia,Proboscidea,CH,FR,,3,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,FR,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CH,FR,,5,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,FR,,106,piano keys,P,O
2016,I,Mammalia,Proboscidea,CH,FR,,264,piano keys,T,O
2016,I,Mammalia,Proboscidea,CH,FR,,1,tusks,Q,O
2016,I,Mammalia,Proboscidea,CH,GB,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,GB,,26,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,IT,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CH,IT,,1,ivory pieces,P,O
2016,I,Mammalia,Proboscidea,CH,IT,,1,ivory pieces,P,W
2016,I,Mammalia,Proboscidea,CH,SG,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CH,US,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CH,US,,41,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CL,AR,,1,ivory carvings,,O
2016,I,Mammalia,Proboscidea,CN,DE,,15,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,DE,,6,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CN,FR,,7.1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,FR,2,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,FR,,8.5,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CN,FR,,268,piano keys,T,O
2016,I,Mammalia,Proboscidea,CN,GB,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,GB,,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CN,GB,,172,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,CN,GB,,444,piano keys,T,O
2016,I,Mammalia,Proboscidea,CN,PT,,1,tusks,T,O
2016,I,Mammalia,Proboscidea,CN,PT,,1,tusks,T,W
2016,I,Mammalia,Proboscidea,CN,SI,,1,tusks,T,O
2016,I,Mammalia,Proboscidea,CN,US,,26,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,CN,US,,416,piano keys,T,O
2016,I,Mammalia,Proboscidea,CN,US,30,,leather products (small),Q,O
2016,I,Mammalia,Proboscidea,CN,UY,6,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,CN,ZA,4,,tusks,H,W
2016,I,Mammalia,Proboscidea,DE,CD,1,,specimens,S,W
2016,I,Mammalia,Proboscidea,DE,CH,3,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,DE,CH,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,DE,CH,9,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,DE,CH,1,,ivory carvings,T,W
2016,I,Mammalia,Proboscidea,DE,CI,,350,bones,S,W
2016,I,Mammalia,Proboscidea,DE,CI,2,,specimens,S,W
2016,I,Mammalia,Proboscidea,DE,US,,105,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,DE,US,1,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,DE,VE,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,DK,KE,1,1,feet,P,W
2016,I,Mammalia,Proboscidea,DK,NA,3,,trophies,H,W
2016,I,Mammalia,Proboscidea,DK,NO,3,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,DK,ZM,1,,trophies,H,W
2016,I,Mammalia,Proboscidea,DK,ZW,7,,leather products (small),P,W
2016,I,Mammalia,Proboscidea,EG,AE,,1,tusks,E,W
2016,I,Mammalia,Proboscidea,ES,US,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,ES,VE,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,ET,AE,,4,ivory pieces,E,W
2016,I,Mammalia,Proboscidea,ET,AE,,1,tusks,E,W
2016,I,Mammalia,Proboscidea,FI,NZ,1,8,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,FI,US,,28,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,CA,26,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,CH,1,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,FR,CH,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,CH,19.5,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,FR,CH,52,,piano keys,P,W
2016,I,Mammalia,Proboscidea,FR,JP,88.5,88.5,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,KR,3,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,MX,19,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,RU,15,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,SG,14,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,US,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,FR,US,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,FR,US,,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,FR,US,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,FR,US,,5,leather products (small),Q,O
2016,I,Mammalia,Proboscidea,FR,ZA,1,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,GB,AU,14,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,AU,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,AU,52,,piano keys,P,O
2016,I,Mammalia,Proboscidea,GB,CH,1,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,CH,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,CN,5,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,GG,,9,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,HK,,5,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,JE,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,JP,,0.5,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,GB,JP,11,6,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,KE,,0.4,ivory carvings,P,W
2016,I,Mammalia,Proboscidea,GB,KE,,50,piano keys,P,W
2016,I,Mammalia,Proboscidea,GB,NZ,,29,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,GB,NZ,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,GB,SG,3,3,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,TR,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,TR,,1,ivory pieces,T,W
2016,I,Mammalia,Proboscidea,GB,US,48,63,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,GB,US,,20,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,GB,US,9,9,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,US,,12,leather products (small),P,O
2016,I,Mammalia,Proboscidea,GB,US,,2,leather products (small),Q,O
2016,I,Mammalia,Proboscidea,GB,UY,110,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,UY,,111,ivory carvings,T,W
2016,I,Mammalia,Proboscidea,GB,VE,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,GB,ZA,5,,trophies,H,W
2016,I,Mammalia,Proboscidea,GB,ZA,1,,tusks,P,W
2016,I,Mammalia,Proboscidea,GL,DK,,3,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,HK,AT,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,AT,,52,piano keys,P,O
2016,I,Mammalia,Proboscidea,HK,BE,3,3,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,,115.46,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,3,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,49,51,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,12,12,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,13,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,,2.7,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,24,25,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,,3.8,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,5,5,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,10,9,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,,7.82,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,16,10,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,1,,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,,1,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,4,1,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,1,1,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,17,19,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,8,8,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2.7,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,BE,53,44,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,BE,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,CA,6,,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,CH,3,,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,DE,15,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,ES,15.8,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,ES,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,ES,12,12,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,5,5,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,4,4,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,4,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,4,4,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,ES,25,25,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,FR,60,48,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,GB,225,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,LT,2,,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,LT,,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,PT,1,1,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,PT,1,1,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,PT,,2,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,PT,24,22,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,PT,3,3,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,PT,49,53,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,SI,4,4,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,SI,2,2,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,SI,4,4,tusks,T,O
2016,I,Mammalia,Proboscidea,HK,US,,66,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,HK,US,,1,ivory carvings,T,I
2016,I,Mammalia,Proboscidea,HK,US,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,HK,US,,52,piano keys,T,I
2016,I,Mammalia,Proboscidea,HK,ZA,2,,tusks,T,O
2016,I,Mammalia,Proboscidea,HU,MC,,1,live,Q,W
2016,I,Mammalia,Proboscidea,HU,MC,,1,live,Q,U
2016,I,Mammalia,Proboscidea,HU,MC,,3,live,Q,W
2016,I,Mammalia,Proboscidea,IN,GB,,7,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,IN,RU,1,,ivory carvings,E,O
2016,I,Mammalia,Proboscidea,IT,MZ,1,,trophies,H,W
2016,I,Mammalia,Proboscidea,IT,US,,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,IT,US,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,IT,ZM,1,1,trophies,H,W
2016,I,Mammalia,Proboscidea,IT,ZM,,2,tusks,H,W
2016,I,Mammalia,Proboscidea,JO,AE,,2,ivory pieces,E,W
2016,I,Mammalia,Proboscidea,JO,AE,,1,tusks,E,W
2016,I,Mammalia,Proboscidea,JP,BE,,0.4,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,BE,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,DE,1,3,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,JP,DE,6,5,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,DE,1,,ivory pieces,T,O
2016,I,Mammalia,Proboscidea,JP,DE,,0.4,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,DE,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,JP,DE,,1,ivory carvings,P,W
2016,I,Mammalia,Proboscidea,JP,DE,49,50,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,DE,1,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,FR,93,84.5,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,FR,1,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,GB,,2,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,GB,1,,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,JP,GB,9,8,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,GB,11,2,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,GB,,43,piano keys,P,O
2016,I,Mammalia,Proboscidea,JP,GB,,47,piano keys,T,O
2016,I,Mammalia,Proboscidea,JP,GB,2,1,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,JP,IT,,16,leather products (small),T,W
2016,I,Mammalia,Proboscidea,JP,PL,1,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,PL,,52,piano keys,T,O
2016,I,Mammalia,Proboscidea,JP,PL,2,,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,JP,PL,,260,piano keys,T,O
2016,I,Mammalia,Proboscidea,JP,RO,1,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,JP,US,,1,ivory carvings,P,I
2016,I,Mammalia,Proboscidea,JP,US,115,,ivory carvings,Q,O
2016,I,Mammalia,Proboscidea,KE,NL,,4.336,ivory pieces,L,I
2016,I,Mammalia,Proboscidea,KE,NL,4.33,,ivory pieces,L,
2016,I,Mammalia,Proboscidea,KH,DE,,1,ivory carvings,P,O
2016,I,Mammalia,Proboscidea,KR,DE,,1,ivory carvings,T,O
2016,I,Mammalia,Proboscidea,KR,DK,,0.716,ivory carvings,T,O
